date,perc_p,pmo,cnt
2017-11-05,0.6796310597353209,-0.02113931547361292,128
2017-11-06,0.7259935562853679,0.025223181076434065,219
2017-11-07,0.7772308160178134,0.07646044080887959,305
2017-11-08,0.7926371641972032,0.09186678898826939,389
2017-11-09,0.7485027026984441,0.047732327489510284,476
2017-11-10,0.7362495490463058,0.03547917383737198,296
2017-11-11,0.7071679694603568,0.0063975942514229445,33
2017-11-12,0.6839657449165977,-0.016804630292336142,139
2017-11-13,0.6742657289295299,-0.026504646279403965,269
2017-11-14,0.6714683525504281,-0.029302022658505678,250
2017-11-15,0.6414356143926425,-0.0593347608162913,235
2017-11-16,0.705266710866809,0.004496335657875217,621
2017-11-17,0.7509044569790558,0.05013408177012202,229
2017-11-18,0.7356443349402225,0.034873959731288706,285
2017-11-19,0.7461009746195116,0.04533059941057782,27
2017-11-20,0.7722691553861716,0.07149878017723776,159
2017-11-21,0.7681963276375984,0.06742595242866456,195
2017-11-22,0.6955388529344596,-0.00523152227447421,459
2017-11-23,0.7100497486321836,0.009279373423249804,212
2017-11-24,0.71904769229755,0.01827731708861613,207
2017-11-26,0.7116248736175105,0.010854498408576663,29
2017-11-27,0.6811726288681174,-0.019597746340816458,336
2017-11-28,0.6421056317534578,-0.05866474345547601,313
2017-11-29,0.6398075515559195,-0.06096282365301431,487
2017-11-30,0.6388044804334334,-0.06196589477550041,133
2017-12-01,0.6461041879674801,-0.05466618724145367,154
2017-12-02,0.6383759654720317,-0.062394409736902134,42
2017-12-03,0.6771679780492358,-0.02360239715969803,52
2017-12-04,0.7640756919064242,0.0633053166974904,703
2017-12-05,0.7445382676529323,0.04376789244399848,306
2017-12-06,0.7198540036223657,0.01908362841343192,207
2017-12-07,0.7518644285337388,0.05109405332480499,326
2017-12-08,0.7490732829174157,0.04830290770848189,323
2017-12-09,0.7240124622542221,0.023242087045288295,52
2017-12-10,0.7145900116885464,0.013819636479612596,44
2017-12-11,0.747791587172556,0.04702121196362219,208
2017-12-12,0.7096711430134205,0.008900767804486676,437
2017-12-13,0.6788142532084195,-0.021956122000514333,272
2017-12-14,0.7015098177475231,0.0007394425385892633,279
2017-12-15,0.707188143218736,0.006417768009802205,314
2017-12-16,0.7008380767460006,6.770153706681104e-05,129
2017-12-17,0.6911364432670627,-0.009633931941871121,9
2017-12-18,0.7534899928242303,0.05271961761529653,410
2017-12-19,0.707589733834063,0.006819358625129168,583
2017-12-20,0.6945591327720677,-0.0062112424368661046,270
2017-12-21,0.6902716795918123,-0.010498695617121467,613
2017-12-22,0.6920962272641771,-0.008674147944756738,184
2017-12-23,0.6609274698395782,-0.03984290536935564,34
2017-12-24,0.6659360606322009,-0.03483431457673292,127
2017-12-26,0.6841764793460637,-0.01659389586287008,8
2017-12-27,0.7215166551860208,0.020746279977087,75
2017-12-28,0.630608124114022,-0.07016225109491181,173
2017-12-29,0.5749543734153184,-0.1258160017936154,99
2017-12-30,0.564500611559344,-0.13626976364958987,98
2017-12-31,0.5360719754239656,-0.16469839978496825,43
2018-01-01,0.46147345112965515,-0.23929692407927866,10
2018-01-02,0.5092919419032806,-0.19147843330565317,88
2018-01-03,0.589840423110278,-0.11092995209865586,51
2018-01-04,0.6878911308408282,-0.012879244368105613,124
2018-01-05,0.8136908162099525,0.11292044100101872,130
2018-01-07,0.8008616987674301,0.10009132355849626,81
2018-01-08,0.8112043002244856,0.11043392501555183,254
2018-01-09,0.8149597937810058,0.11418941857207199,281
2018-01-10,0.8139897172939795,0.1132193420850457,215
2018-01-11,0.7297917510382109,0.029021375829277107,215
2018-01-12,0.7524109562203538,0.051640581011419995,1363
2018-01-13,0.7492484971710582,0.04847812196212442,290
2018-01-14,0.7327990063166846,0.03202863110775078,365
2018-01-15,0.7351809823999772,0.034410607191043385,112
2018-01-16,0.7524786445548863,0.05170826934595252,275
2018-01-17,0.7072132675233207,0.006442892314386883,373
2018-01-18,0.6551643084740943,-0.04560606673483947,638
2018-01-19,0.6479357412262292,-0.052834633982704604,463
2018-01-20,0.6161785335529754,-0.08459184165595846,241
2018-01-21,0.6013883575364374,-0.09938201767249644,89
2018-01-22,0.6087282483299228,-0.09204212687901103,467
2018-01-23,0.6209422329594174,-0.0798281422495164,458
2018-01-24,0.6486157566389514,-0.05215461856998238,408
2018-01-25,0.6862837607952639,-0.01448661441366994,257
2018-01-26,0.7055645212761108,0.004794146067176985,321
2018-01-27,0.7430868800395432,0.042316504830609336,80
2018-01-28,0.7841993890729858,0.08342901386405199,99
2018-01-29,0.8233216034888332,0.1225512282798994,506
2018-01-30,0.745012705878155,0.04424233066922123,457
2018-01-31,0.6878844970667577,-0.012885878142176121,1018
2018-02-01,0.7051258828092254,0.004355507600291575,993
2018-02-02,0.7005535818682291,-0.0002167933407046796,288
2018-02-03,0.6721722567575704,-0.028598118451363397,88
2018-02-04,0.6958578772978594,-0.004912497911074398,266
2018-02-05,0.7364503706817359,0.035679995472802095,151
2018-02-06,0.7175868380313708,0.016816462822436984,300
2018-02-07,0.7268834237031394,0.026113048494205593,174
2018-02-08,0.7388030704722518,0.038032695263317984,111
2018-02-09,0.7439631142043169,0.04319273899538312,403
